but i  will  does my best	cc prp md vbz prpd jjs 	 cc prp i md vbz prpd my jjs
to learn foreign culture is an lot of fun for me	to vb jj nn vbz dt nn innn nn innn prp 	 to vb jj nn vbz dt an L nn innn of nn innn for prp me
get an big harvest	vb dt jj nn 	 vb dt an B jj nn
why does they hold examinations to get your language level	wrb vbz prp vb nns to vb prpd nn nn 	 wrb vbz prp they vb nns to vb prpd your nn nn
but suddenly an perculiar thinking hit my head	cc rb dt nn nn vbd prpd nn 	 cc rb dt an nn nn vbd prpd my nn
what if i was much better before than i are now	wp innn prp vbd rb jjr innn innn prp vbp rb 	 wp innn if prp i vbd rb jjr innn before innn than prp i vbp are rb
i think i has really destroyed myself in some ways	prp vbp prp vbz rb vbn prp innn dt nns 	 prp i vbp think prp i vbz rb vbn prp myself innn in dt some nns
i has to steel myself for the hard lecture	prp vbz to nn prp innn dt jj nn 	 prp i vbz to nn prp myself innn for dt the jj nn
what does you think of this supplement	wp vbz prp vb innn dt nn 	 wp vbz prp you vb innn of dt this nn
while chatting i recognized that she is into taking an supplement called	innn vbg prp vbd innn prp vbz innn vbg dt nn vbd 	 innn while vbg prp i vbd innn that prp she vbz innn into vbg dt an S nn vbd
people had an heated argument about it	nns vbd dt vbn nn innn prp 	 nns vbd dt an H vbn nn innn about prp it
a best friend is an treasured gift	dt jjs nn vbz dt jj nn 	 dt a B jjs nn vbz dt an T jj nn
an best friend listens patienly to evey word i say	dt jjs nn vbz rb to vb nn prp vbp 	 dt an B jjs nn vbz rb to vb nn prp i vbp say
this is my first diary at lang   digit  	dt vbz prpd jj jj innn nn nnp 	 dt this vbz prpd my jj jj innn at nn nnp
golden week  an long vacation in japan	nnp vbd dt jj nn innn nnp 	 nnp vbd dt an L jj nn innn in nnp
i think that i are an very lucky guy	prp vbp innn prp vbp dt rb jj nn 	 prp i vbp think innn that prp i vbp are dt an V rb jj nn
we met on the restaurant and ate salad	prp vbd innn dt nn cc nn nn 	 prp we vbd innn on dt the nn cc nn nn
for dessert there was an surprise cake 	innn nn ex vbd dt nn nn 	 innn for nn ex vbd dt an S nn nn
i can take english lessons by skype at the way home	prp md vb jj nns innn nn innn dt nn nn 	 prp i md vb jj nns innn by nn innn at dt the nn nn
there is an reason that i got married at march  digit th	ex vbz dt nn innn prp vbd vbn innn nnp nnp nn 	 ex vbz dt an R nn innn that prp i vbd vbn innn at nnp nnp nn
most japanese get married at meaningful day	jjs jj vb vbn innn jj nn 	 jjs jj vb vbn innn at jj nn
then , i started an single life in the uk	rb , prp vbd dt jj nn innn dt nnp 	 rb , prp i vbd dt an S jj nn innn in dt the nnp
which one does you prefer	wdt nn vbz prp vb 	 wdt nn vbz prp you vb
volunteer activity of cleaning up an shore	nnp nnp innn vbg rp dt nn 	 nnp nnp innn of vbg rp dt an S nn
tomorrow , i are volunteering for an beach clean up	nn , prp vbp vbg innn dt nn nn rp 	 nn , prp i vbp are vbg innn for dt an B nn nn rp
however , there was also an aftershock felt this morning	rb , ex vbd rb dt nn vbd dt nn 	 rb , ex vbd rb dt an A nn vbd dt this nn
there was not an tsunami afterward today though ,	ex vbd rb dt nn nn nn innn , 	 ex vbd rb dt an T nn nn nn innn though ,
i wonder how long this fear will go at	prp vbp wrb rb dt nn md vb innn 	 prp i vbp wonder wrb rb dt this nn md vb innn at
the day before yesterday was a indian festival	dt nn innn nn vbd dt jj nn 	 dt the nn innn before nn vbd dt a I jj nn
my friend drove us to attended an carnival	prpd nn vbd prp to vbd dt nn 	 prpd my nn vbd prp us to vbd dt an K nn
there was an parade over there as well	ex vbd dt nn rb rb rb rb 	 ex vbd dt an P nn rb rb rb rb
compared to indian , i became an minority	vbn to nnp , prp vbd dt nn 	 vbn to nnp , prp i vbd dt an M nn
by the way , it was super hot at that day	innn dt nn , prp vbd jj nn innn dt nn 	 innn by dt the nn , prp it vbd jj nn innn at dt that nn
why did  not  he think twice before buying an ticket	wrb vbd rb prp vb rb rb vbg dt nn 	 wrb vbd rb prp he vb rb rb vbg dt an T nn
if he had , we would  not  has paid for it	innn prp vbd , prp md rb vbz vbn innn prp 	 innn if prp he vbd , prp we md rb vbz vbn innn for prp it
however , it seemed that he did  not  get an lesson	rb , prp vbd innn prp vbd rb vb dt nn 	 rb , prp it vbd innn that prp he vbd rb vb dt an L nn
i has to submit my homework to school	prp vbz to vb prpd nn to nn 	 prp i vbz to vb prpd my nn to nn
i  has  got an cold	prp vbz vbd dt nn 	 prp i vbz vbd dt an K nn
anyway i  have  got an job today	rb prp vbp vbn dt nn nn 	 rb prp i vbp have vbn dt an J nn nn
 the size of his house gave me an shock	dt nn innn prpd nn vbd prp dt nn 	 dt the nn innn of prpd his nn vbd prp me dt an S nn
well , it could be just because there is an coincidence	rb , prp md vb rb innn ex vbz dt nn 	 rb , prp it md vb rb innn because ex vbz dt an K nn
i want to buy an logitech ipad keyboard	prp vbp to vb dt nnp nn nn 	 prp i vbp want to vb dt an nnp nn nn
recently i noticed this keyboard from an site	rb prp vbd dt nn innn dt nn 	 rb prp i vbd dt this nn innn from dt an S nn
it looks like an perfect match for the ipad	prp vbz innn dt jj nn innn dt nn 	 prp it vbz innn like dt an P jj nn innn for dt the nn
i need to get an guarantee with my purchase	prp vbp to vb dt nn innn prpd nn 	 prp i vbp need to vb dt an G nn innn with prpd my nn
yes , because it is an gorgerous product	uh , innn prp vbz dt jj nn 	 uh , innn because prp it vbz dt an jj nn
i are sure it will get popular here	prp vbp jj prp md vb jj rb 	 prp i vbp are jj prp it md vb jj rb
i are looking forward to buy it  	prp vbp vbg rb to vb prp 	 prp i vbp are vbg rb to vb prp it
i has an little question	prp vbz dt jj nn 	 prp i vbz dt an L jj nn
i registered at lang   digit  today	prp vbd innn nnp nnp nn 	 prp i vbd innn at nnp nnp nn
in addition , i also study spanish an little	innn nn , prp rb vbp jj dt jj 	 innn in nn , prp i rb vbp study jj dt an L jj
so does  not  hesitate to contact with me	rb vbz rb vb to vb innn prp 	 rb vbz rb vb to vb innn with prp me
it is a american store	prp vbz dt jj nn 	 prp it vbz dt a A jj nn
i has not been to costco before	prp vbz rb vbn to nnp innn 	 prp i vbz rb vbn to nnp innn before
what does you recommend	wp vbz prp vb 	 wp vbz prp you vb
however , it must be done with an group	rb , prp md vb vbn innn dt nn 	 rb , prp it md vb vbn innn with dt an G nn
we arrived on about  digit  o ' clock	prp vbd innn innn nnp nn '' nn 	 prp we vbd innn on innn about nnp nn `` nn
about two back , an bag was not nice as image	innn cd rb , dt nn vbd rb jj innn nn 	 innn about cd rb , dt an B nn vbd rb jj innn as nn
i went to go to in tokyo at friday since today	prp vbd to vb to innn nnp innn nnp innn nn 	 prp i vbd to vb to innn in nnp innn at nnp innn since nn
i played an lotwith my friends every day  	prp vbd dt jj prpd nns dt nn 	 prp i vbd dt an jj prpd my nns dt every nn
but nowwe am friends	cc dt vbp nns 	 cc dt nowwe vbp am nns
i  am  an little interested in french	prp vbp dt jj jj innn jj 	 prp i vbp am dt an L jj jj innn in jj
i hope someone can give me an reply	prp vbp nn md vb prp dt nn 	 prp i vbp hope nn md vb prp me dt an R nn
a question when i was an kid	dt nn wrb prp vbd dt nn 	 dt a K nn wrb prp i vbd dt an K nn
i tried to does the same thing	prp vbd to vbz dt jj nn 	 prp i vbd to vbz dt the jj nn
good night and has an nice sleep , everyone 	jj nn cc vbz dt jj nn , nn 	 jj nn cc vbz dt an N jj nn , nn
let me talk about an movie again	vb prp vb innn dt nn rb 	 vb prp me vb innn about dt an M nn rb
today let me talk about an movie again	nn vb prp vb innn dt nn rb 	 nn vb prp me vb innn about dt an M nn rb
today i made an cake with my family	nn prp vbd dt nn innn prpd nn 	 nn prp i vbd dt an K nn innn with prpd my nn
i had an good christmas day	prp vbd dt jj nnp nn 	 prp i vbd dt an G jj nnp nn
anyway , i want to be an college student	rb , prp vbp to vb dt nn nn 	 rb , prp i vbp want to vb dt an K nn nn
i does  not  know very much	prp vbz rb vb rb jj 	 prp i vbz rb vb rb jj
he used to does the cooking ,	prp vbd to vbz dt nn , 	 prp he vbd to vbz dt the nn ,
i know an man who can speak many other languages	prp vbp dt nn wp md vb jj jj nns 	 prp i vbp know dt an M nn wp md vb jj jj nns
and i has been reading articles at his blog	cc prp vbz vbn vbg nns innn prpd nn 	 cc prp i vbz vbn vbg nns innn at prpd his nn
so i has decided to study spanish , too	rb prp vbz vbn to vb jj , rb 	 rb prp i vbz vbn to vb jj , rb
i went to the library to borrow an spanish book today	prp vbd to dt nn to vb dt jj nn nn 	 prp i vbd to dt the nn to vb dt an S jj nn nn
and i believe i can does it  	cc prp vbp prp md vbz prp 	 cc prp i vbp believe prp i md vbz prp it
that 's why he is an full  size model	dt vbz wrb prp vbz dt jj nn nn 	 dt that vbz wrb prp he vbz dt an F jj nn nn
what about you do you know what is an gundam	wp innn prp vbp prp vb wp vbz dt nn 	 wp innn about prp you vbp do prp you vb wp vbz dt an nn
what singers does you like from japan	wp vbz vbz prp innn innn nnp 	 wp vbz vbz prp you innn like innn from nnp
that means i has to work from tomorrow	dt vbz prp vbz to vb innn nn 	 dt that vbz prp i vbz to vb innn from nn
i does  not  wan na work anymore	prp vbz rb vb jj nn rb 	 prp i vbz rb vb jj nn rb
but i has to make an living	cc prp vbz to vb dt nn 	 cc prp i vbz to vb dt an L nn
this is encouraging for us  a encouragement 	dt vbz vbg innn prp dt nn 	 dt this vbz vbg innn for prp us dt a E nn
it will be held at may  digit th	prp md vb vbn innn nnp nnp nn 	 prp it md vb vbn innn at nnp nnp nn
i are	prp vbp 	 prp i vbp are
but i are korean	cc prp vbp jj 	 cc prp i vbp are jj
my dream is to has my own shop	prpd nn vbz to vbz prpd jj nn 	 prpd my nn vbz to vbz prpd my jj nn
therefore i want to study abroad as an make  up artist	rb prp vbp to vb rb innn dt vbp rp nn 	 rb prp i vbp want to vb rb innn as dt an M vbp make rp nn
most of them is old people	jjs innn prp vbz jj nns 	 jjs innn of prp them vbz jj nns
they am both difficult	prp vbp dt jj 	 prp they vbp am dt both jj
i want to make an lot of friends 	prp vbp to vb dt nn innn nns 	 prp i vbp want to vb dt an L nn innn of nns
i had lived in kyoto when i was an university student	prp vbd vbn innn nnp wrb prp vbd dt nn nn 	 prp i vbd vbn innn in nnp wrb prp i vbd dt an Y nn nn
i used an sling that helps carry my son	prp vbd dt nn wdt vbz vb prpd nn 	 prp i vbd dt an S nn wdt vbz vb prpd my nn
i has only attended two job interviews until now	prp vbz rb vbn cd nn nns innn rb 	 prp i vbz rb vbn cd nn nns innn until rb
most of the time , i  am  busy at the internet	jjs innn dt nn , prp vbp jj innn dt nnp 	 jjs innn of dt the nn , prp i vbp am jj innn at dt the nnp
so i does  not  want to write any more about it	rb prp vbz rb vb to vb dt jjr innn prp 	 rb prp i vbz rb vb to vb dt any jjr innn about prp it
what does you does at holiday	wp vbz prp vbz innn nn 	 wp vbz prp you vbz innn at nn
i think i go cycling or go fishing at holiday	prp vbp prp vbp vbg cc vb nn innn nn 	 prp i vbp think prp i vbp go vbg cc vb nn innn at nn
cycling is my hobby and an lot of fun	nn vbz prpd nn cc dt nn innn nn 	 nn vbz prpd my nn cc dt an L nn innn of nn
what does you does at holiday	wp vbz prp vbz innn nn 	 wp vbz prp you vbz innn at nn
how does you does	wrb vbz prp vbz 	 wrb vbz prp you vbz
i  am  an university student , and majoring in japanese literature	prp vbp dt nn nn , cc vbg innn jj nn 	 prp i vbp am dt an Y nn nn , cc vbg innn in jj nn
so i does  not  usually use english	rb prp vbz rb rb vbp jj 	 rb prp i vbz rb rb vbp use jj
i  am  not good on speaking and writing english yet	prp vbp rb jj innn nn cc vbg nnp rb 	 prp i vbp am rb jj innn on nn cc vbg nnp rb
but i has an lot of homework still	cc prp vbz dt nn innn nn rb 	 cc prp i vbz dt an L nn innn of nn rb
being an university student is very hard	vbg dt nn nn vbz rb jj 	 vbg dt an Y nn nn vbz rb jj
study abroad is necessary to speak an foreign language skillfully	nnp rb vbz jj to vb dt jj nn rb 	 nnp rb vbz jj to vb dt an F jj nn rb
what does you think	wp vbz prp vb 	 wp vbz prp you vb
two months ago , i took a exam about my career	cd nns innn , prp vbd dt nn innn prpd nn 	 cd nns innn ago , prp i vbd dt a I nn innn about prpd my nn
the exam is held only once an year	dt nn vbz vbn rb rb dt nn 	 dt the nn vbz vbn rb rb dt an Y nn
what is you doing for new years	wp vbz prp vbg innn nnp nns 	 wp vbz prp you vbg innn for nnp nns
do you has any recommendations	nnp prp vbz dt nns 	 nnp prp you vbz dt any nns
what is you doing this new years holiday	wp vbz prp vbg dt nnp nnp nn 	 wp vbz prp you vbg dt this nnp nnp nn
i registered a account at this site today	prp vbd dt nn innn dt nn nn 	 prp i vbd dt a A nn innn at dt this nn nn
i decided at writing  digit  times in an week	prp vbd innn vbg nnp nns innn dt nn 	 prp i vbd innn at vbg nnp nns innn in dt an W nn
what an wonderful idea 	wp dt jj nn 	 wp dt an W jj nn
this idea have never occurred to me before	dt nn vbp rb vbn to prp innn 	 dt this nn vbp have rb vbn to prp me innn before
we also had an cup of coffee	prp rb vbd dt nn innn nn 	 prp we rb vbd dt an K nn innn of nn
 i are reaching  digit  's , though 	prp vbp vbg nnp pos , innn 	 prp i vbp are vbg nnp pos , innn though
my friend will has an concert tomorrow	prpd nn md vbz dt nn nn 	 prpd my nn md vbz dt an K nn nn
have an nice  culture day  	vbp dt jj nnp nnp 	 vbp have dt an N jj nnp nnp
i  am  planning at taking the greyhound	prp vbp vbg innn vbg dt nn 	 prp i vbp am vbg innn at vbg dt the nn
weekend have gone and monday have come 	wdt vbp vbn cc nnp vbp vbn 	 wdt vbp have vbn cc nnp vbp have vbn
 digit  boys helped me moved an bed and an safe	nnp vbz vbd prp vbd dt nn cc dt jj 	 nnp vbz vbd prp me vbd dt an B nn cc dt an S jj
i  am  not good on english	prp vbp rb jj innn jj 	 prp i vbp am rb jj innn on jj
today , september  digit th , is an special day  	nn , nnp nnp nn , vbz dt jj nn 	 nn , nnp nnp nn , vbz dt an S jj nn
he is an famous japanese musician and an guitarist	prp vbz dt jj jj nn cc dt nn 	 prp he vbz dt an F jj jj nn cc dt an G nn
please check his songs out at the internet    	vb vb prpd nns rp innn dt nnp 	 vb vb prpd his nns rp innn at dt the nnp
how does you spend end of the year	wrb vbz prp vbp nn innn dt nn 	 wrb vbz prp you vbp spend nn innn of dt the nn
after that , we had an buffet	innn dt , prp vbd dt nn 	 innn after dt that , prp we vbd dt an B nn
how does  did  you spend today	wrb vbz vbd prp vbp nn 	 wrb vbz vbd prp you vbp spend nn
i  have  been watching an lot of movies lately	prp vbp vbn vbg dt nn innn nns rb 	 prp i vbp have vbn vbg dt an L nn innn of nns rb
it 's actually an famous movie in korea and japan	prp vbz rb dt jj nn innn nnp cc nnp 	 prp it vbz rb dt an F jj nn innn in nnp cc nnp
i does  not  know the korean or english title for it	prp vbz rb vb dt nnp cc nnp nn innn prp 	 prp i vbz rb vb dt the nnp cc nnp nn innn for prp it
who does you think is the most beautiful person alive today	wp vbz prp vb vbz dt rbs jj nn jj nn 	 wp vbz prp you vb vbz dt the rbs jj nn jj nn
he appeared at various tv shows , movie and cm	prp vbd innn jj nn nns , nn cc nnp 	 prp he vbd innn at jj nn nns , nn cc nnp
i was sure to watch his tv show and so at	prp vbd jj to vb prpd nn nn cc rb innn 	 prp i vbd jj to vb prpd his nn nn cc rb innn at
since on that time , i respect him	innn innn dt nn , prp vbp prp 	 innn since innn on dt that nn , prp i vbp respect prp him
i has an goldfish	prp vbz dt nn 	 prp i vbz dt an G nn
 this is an nice tank	dt vbz dt jj nn 	 dt this vbz dt an N jj nn
all of the goldfish seemed to look on each other	dt innn dt nn vbd to vb innn dt jj 	 dt all innn of dt the nn vbd to vb innn on dt each jj
i especially loved to cook like an cakes and pies	prp rb vbd to vb innn dt nns cc nns 	 prp i rb vbd to vb innn like dt an K nns cc nns
and i think i  am  an good on cook	cc prp vbp prp vbp dt jj innn nn 	 cc prp i vbp think prp i vbp am dt an G jj innn on nn
then , i can find an lot of recipe for that	rb , prp md vb dt nn innn nn innn dt 	 rb , prp i md vb dt an L nn innn of nn innn for dt that
these am lovely my pet 's photos	dt vbp rb prpd nn pos nns 	 dt these vbp am rb prpd my nn pos nns
nowadays i are just an weekend 's bandman	nns prp vbp rb dt nn pos nn 	 nns prp i vbp are rb dt an W nn pos nn
i has an lot of hobbies	prp vbz dt nn innn nns 	 prp i vbz dt an L nn innn of nns
when you am doing somethingyou like , it is fun	wrb prp vbp vbg nn innn , prp vbz jj 	 wrb prp you vbp am vbg nn innn like , prp it vbz jj
i are drinking one for the first time	prp vbp vbg cd innn dt jj nn 	 prp i vbp are vbg cd innn for dt the jj nn
it have too much liquor in it for me	prp vbp rb jj nn innn prp innn prp 	 prp it vbp have rb jj nn innn in prp it innn for prp me
now i are drunk  	rb prp vbp jj 	 rb prp i vbp are jj
